Latitude,Longitude
40.658037,-73.860042
40.657847,-73.859707
40.658017,-73.859134
40.65734,-73.86017
40.657456,-73.860217
40.65753,-73.860238
40.657623,-73.860357
40.657686,-73.860476
40.657333,-73.858811
40.657178,-73.85995
40.657531,-73.859304
40.656829,-73.859205
40.656371,-73.859527
40.656754,-73.85878
40.657129,-73.858084
40.656384,-73.859159
40.657946,-73.857473
40.659606,-73.859066
40.659589,-73.858734
40.659254,-73.858648
40.658763,-73.858372
40.659789,-73.858114
40.659445,-73.857862
40.65891,-73.857593
40.658446,-73.857764
40.659969,-73.857494
40.659606,-73.857001
40.658936,-73.85684
40.658629,-73.856725
40.659712,-73.856168
40.659097,-73.855823
40.658785,-73.856141
40.659845,-73.855133
40.660174,-73.854393
,
,
,
40.763033,-73.896899
40.758979,-73.900154
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
40.73987,-73.902863
40.739077,-73.903049
40.73973,-73.902394
40.738159,-73.902245
40.707234,-73.827131
,
,
40.755941,-73.815747
40.684891,-73.77062
40.755875,-73.826092
40.721548,-73.823573
,
,
40.777657,-73.934817
40.693974,-73.827396
40.757307,-73.933631
40.757107,-73.933115
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
40.591528,-73.808823
,
,
,
,
,
,
40.596121,-73.767393
,
,
,
,
,
40.703308,-73.816109
40.690179,-73.808738
40.680722,-73.803036
40.677652,-73.802375
40.675141,-73.801257
40.712099,-73.824456
40.711804,-73.823894
40.711921,-73.821405
40.735985,-73.777582
40.775093,-73.739974
40.74044,-73.786278
40.740652,-73.785043
40.740822,-73.785205
40.733141,-73.930433
,
40.772008,-73.934288
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
40.60799,-73.764744
40.746007,-73.943177
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
40.678299,-73.836796
40.677257,-73.835389
40.705169,-73.875077
40.704931,-73.881757
40.709785,-73.917808
40.748403,-73.77658
40.747711,-73.77625
40.730724,-73.792779
40.754805,-73.922026
40.7728,-73.89745
40.770708,-73.872297
40.770378,-73.872168
40.752071,-73.831808
40.750248,-73.829734
40.74869,-73.823122
40.746458,-73.818952
40.746434,-73.793672
40.745863,-73.792118
40.745944,-73.791255
40.746495,-73.792087
40.745456,-73.789849
40.744384,-73.786265
40.743078,-73.782152
40.740303,-73.774933
40.733523,-73.771892
40.740303,-73.774933
40.69356,-73.790976
40.697535,-73.896672
40.753977,-73.889347
40.715518,-73.836857
40.707213,-73.891236
40.720539,-73.860095
40.685005,-73.729223
40.758348,-73.824385
40.619861,-73.770069
40.609765,-73.755067
40.609564,-73.755039
40.609793,-73.755564
40.609876,-73.755996
40.610357,-73.757356
40.611203,-73.762824
40.611305,-73.763219
40.611404,-73.76341
40.611429,-73.763565
40.611511,-73.76449
40.611743,-73.765512
40.612227,-73.765748
40.612468,-73.765452
40.612691,-73.765689
40.612932,-73.765457
40.613509,-73.765769
40.613815,-73.766737
40.614173,-73.766991
40.614175,-73.768191
40.611447,-73.763057
40.613921,-73.768681
40.613818,-73.769193
40.61375,-73.7696
40.614267,-73.770182
40.612649,-73.76414
40.6115,-73.765801
40.612519,-73.766086
40.612181,-73.76604
40.613588,-73.766928
40.613367,-73.766274
40.613648,-73.767929
40.613544,-73.768394
40.613505,-73.76932
40.613402,-73.768676
40.613163,-73.768475
40.613161,-73.768896
40.749532,-73.715629
40.593696,-73.785275
40.734095,-73.795644
,
40.745745,-73.758043
40.744199,-73.709408
40.731016,-73.852207
40.729755,-73.816927
40.77058,-73.928275
40.721528,-73.758066
40.707284,-73.764231
40.75827,-73.831135
40.749552,-73.721631
40.732456,-73.717823
40.736096,-73.813932
40.68604,-73.756539
40.777525,-73.902372
40.762866,-73.935275
40.778333,-73.799159
40.723462,-73.851618
40.718016,-73.820588
40.690317,-73.839756
40.771015,-73.737845
40.689142,-73.74293
40.747328,-73.92128
40.742039,-73.897065
40.741878,-73.897971
40.741371,-73.898823
40.741399,-73.897289
40.741603,-73.897401
40.740839,-73.897002
40.740955,-73.897196
40.740908,-73.897146
40.742321,-73.896682
40.742938,-73.895905
40.735964,-73.805377
40.792056,-73.808991
40.731068,-73.805763
40.611353,-73.749472
40.756526,-73.728337
40.770208,-73.82769
40.722762,-73.837405
40.738017,-73.756382
40.706015,-73.774843
40.741407,-73.713245
40.599575,-73.758634
40.726471,-73.80775
40.757185,-73.907574
40.747458,-73.745412
40.747224,-73.745142
40.734049,-73.867749
40.734049,-73.865573
40.735554,-73.857346
,
40.757812,-73.738684
40.758794,-73.737092
40.759538,-73.735854
,
,
,
40.731854,-73.732287
40.731787,-73.731772
40.712963,-73.7577
40.732456,-73.923737
40.732015,-73.925202
40.733408,-73.920001
40.733633,-73.920167
40.730994,-73.917919
40.725407,-73.901553
40.72635,-73.900599
40.725182,-73.898898
40.724857,-73.894353
40.728778,-73.879272
40.729975,-73.879054
40.729887,-73.876323
40.724677,-73.895371
40.724923,-73.894793
40.732745,-73.872168
40.725324,-73.903841
,
,
,
,
40.741943,-73.951477
40.730975,-73.875036
40.730385,-73.874954
40.731045,-73.876916
40.72641,-73.890746
40.725887,-73.889773
40.74214,-73.882399
40.757627,-73.878643
40.755759,-73.874509
40.756399,-73.772478
40.763106,-73.892235
40.588937,-73.808402
40.762223,-73.73488
40.723228,-73.820285
40.596867,-73.779842
40.596731,-73.780037
40.596931,-73.781487
40.596684,-73.780105
40.597089,-73.780644
40.59757,-73.781197
40.606125,-73.776876
40.596774,-73.788826
40.595756,-73.788729
40.594982,-73.788537
40.595314,-73.78895
40.765483,-73.870924
40.783772,-73.795856
40.737418,-73.823228
40.736312,-73.852629
40.681913,-73.856953
40.710379,-73.811508
40.760228,-73.784002
40.592897,-73.786538
40.594006,-73.786653
,
40.771606,-73.907157
40.670356,-73.839043
40.772201,-73.785418
40.777797,-73.785349
40.756008,-73.776251
40.755745,-73.776198
40.755083,-73.776042
40.754333,-73.775831
40.753696,-73.775573
40.724588,-73.755468
40.786387,-73.787561
40.782957,-73.785091
40.753804,-73.750748
40.584561,-73.825155
40.783234,-73.806983
40.716118,-73.799696
40.657071,-73.756454
40.647971,-73.789248
40.65729,-73.756133
40.657188,-73.755866
40.64905,-73.748227
40.762428,-73.889922
40.761849,-73.890013
40.762579,-73.889257
40.763424,-73.889176
40.764008,-73.888338
40.76452,-73.88763
40.764268,-73.887612
40.765451,-73.887567
40.76606,-73.887891
40.765876,-73.88766
40.765848,-73.886808
40.76603,-73.887244
,
40.595898,-73.780987
40.776428,-73.903467
40.674718,-73.756581
40.765459,-73.794327
40.704741,-73.90395
40.782363,-73.777582
40.753612,-73.759819
40.732273,-73.865133
40.696927,-73.786421
40.589212,-73.805891
40.698026,-73.740141
40.705984,-73.752885
40.664779,-73.759418
40.599708,-73.744092
40.665409,-73.850622
40.707656,-73.859015
40.756027,-73.854956
40.755005,-73.854114
40.752268,-73.73061
40.752384,-73.734457
40.678423,-73.768176
40.674584,-73.774351
40.670887,-73.845935
40.755386,-73.855719
40.582007,-73.849808
,
40.774132,-73.818592
40.657731,-73.843885
40.580905,-73.831105
40.718581,-73.901729
40.67446,-73.85866
40.726265,-73.847578
40.726459,-73.846935
40.6798,-73.77473
40.6735,-73.769131
40.733245,-73.860537
40.760863,-73.94163
40.652639,-73.735611
40.736096,-73.890203
,
40.768005,-73.922534
40.761728,-73.811403
40.757874,-73.870838
40.668577,-73.795426
40.758704,-73.869432
40.593343,-73.794645
40.594359,-73.794804
40.760772,-73.91833
40.78506,-73.835484
40.785107,-73.834082
40.784968,-73.832981
40.784876,-73.831945
40.784938,-73.831165
40.784447,-73.83524
40.784458,-73.832925
40.784462,-73.831975
40.784469,-73.831087
40.602428,-73.75136
40.69575,-73.782177
40.685211,-73.770006
40.688181,-73.775365
40.687913,-73.772048
40.689139,-73.773948
40.689281,-73.773688
40.747581,-73.854614
40.733862,-73.845223
40.771494,-73.744584
40.766629,-73.741476
40.767281,-73.742167
40.770908,-73.743914
40.770081,-73.743567
40.767985,-73.742846
40.768553,-73.742779
40.768717,-73.742125
40.770184,-73.742906
40.77055,-73.743284
40.774823,-73.744235
40.776067,-73.744729
40.779361,-73.748208
40.77862,-73.746167
40.773005,-73.745159
40.772395,-73.744739
40.777642,-73.744235
40.777298,-73.744114
40.777227,-73.744085
40.777128,-73.744031
40.77701,-73.743956
40.776894,-73.743881
40.776525,-73.744532
40.776943,-73.74466
40.777009,-73.74496
40.779505,-73.747521
40.774717,-73.743521
40.774125,-73.743805
40.774559,-73.744139
40.773805,-73.744402
40.773311,-73.744393
40.772929,-73.74421
40.773221,-73.74336
40.747609,-73.724096
40.745543,-73.723152
40.649607,-73.742023
40.592057,-73.802999
40.591985,-73.802603
40.606246,-73.819199
40.785632,-73.846294
40.793488,-73.779159
40.793488,-73.779159
40.793488,-73.779159
40.793488,-73.779159
40.793488,-73.779159
40.600072,-73.790948
40.601004,-73.791622
40.5998,-73.789515
40.602213,-73.788071
40.601775,-73.787327
40.599621,-73.793492
40.599851,-73.794445
40.599774,-73.795871
40.599665,-73.797863
40.598881,-73.793865
40.60098,-73.819808
40.791134,-73.837596
40.791009,-73.836646
40.792353,-73.835675
40.788461,-73.837768
40.788979,-73.837457
40.789655,-73.837487
40.790311,-73.837551
40.788803,-73.836728
40.789546,-73.836726
40.788763,-73.836179
40.788593,-73.835749
40.789416,-73.835527
40.789554,-73.83596
40.787855,-73.834169
40.787932,-73.834704
40.788649,-73.835157
40.788528,-73.834529
40.788096,-73.83414
40.789381,-73.834483
40.7895,-73.835003
40.788447,-73.833677
40.788859,-73.834138
40.789504,-73.834136
40.78999,-73.83234
40.790379,-73.831942
40.790069,-73.831871
40.79005,-73.831705
40.789589,-73.83189
40.788514,-73.832785
40.788675,-73.831882
40.789205,-73.832216
40.789344,-73.831623
40.789157,-73.831295
40.788844,-73.831209
40.78871,-73.831181
40.788526,-73.831145
40.747594,-73.882808
40.600088,-73.749633
40.599091,-73.8026
40.598911,-73.801736
40.598463,-73.802908
40.598638,-73.802893
40.598402,-73.802379
40.59853,-73.802195
40.598536,-73.802123
40.598541,-73.802018
40.598546,-73.801874
40.598551,-73.80177
40.598507,-73.801547
40.598342,-73.801529
40.59826,-73.801522
40.598175,-73.801595
40.598269,-73.801918
40.598261,-73.802059
40.598253,-73.802203
40.598234,-73.802563
40.598222,-73.803089
40.597814,-73.802561
40.597738,-73.801466
40.597588,-73.801701
40.59758,-73.801845
40.597567,-73.802097
40.597553,-73.802309
40.59754,-73.802525
40.597521,-73.802886
40.598679,-73.804135
40.598195,-73.803773
40.597673,-73.804887
40.597694,-73.804531
40.597705,-73.804351
40.597702,-73.804243
40.597867,-73.804159
40.597789,-73.803926
40.597575,-73.803797
40.59738,-73.803779
40.597422,-73.804431
40.597409,-73.804643
40.597398,-73.80482
40.59739,-73.804964
40.769857,-73.935344
40.769523,-73.935785
40.768724,-73.936616
40.768731,-73.937916
40.648077,-73.745254
40.647121,-73.744663
40.647601,-73.744907
40.646741,-73.744449
40.646688,-73.741458
40.646424,-73.741448
40.646342,-73.741463
40.646263,-73.741478
40.646018,-73.741522
40.645648,-73.74282
40.646439,-73.744363
40.646343,-73.744162
40.646128,-73.743896
40.646129,-73.744155
40.645986,-73.744333
40.645574,-73.744107
40.645689,-73.743854
40.645801,-73.743605
40.645844,-73.743508
40.645872,-73.743447
40.645891,-73.743349
40.645882,-73.74322
40.645985,-73.743691
40.645865,-73.743991
40.64575,-73.744243
40.645498,-73.743091
40.645454,-73.743207
40.645528,-73.743365
40.64532,-73.743571
40.645298,-73.743625
40.645268,-73.743708
40.644929,-73.743926
40.644468,-73.744133
40.644415,-73.743636
40.644082,-73.743381
40.644074,-73.743482
40.644061,-73.743655
40.64405,-73.743778
40.644042,-73.743875
40.644465,-73.742702
40.644825,-73.742914
40.645239,-73.742854
40.644186,-73.741835
40.644131,-73.742152
40.644532,-73.741971
40.645113,-73.741878
40.645377,-73.742043
40.645689,-73.741545
40.643126,-73.743032
40.643716,-73.743109
40.643799,-73.742251
40.643832,-73.741963
40.641882,-73.742748
40.642159,-73.742783
40.642428,-73.742775
40.643083,-73.742218
40.64223,-73.742322
40.642106,-73.742358
40.641879,-73.742431
40.598331,-73.821612
40.596204,-73.823029
40.757254,-73.86135
40.597031,-73.738553
40.597558,-73.738641
40.597504,-73.739196
40.596624,-73.739498
40.597178,-73.74053
40.596471,-73.739873
40.596737,-73.739804
40.596199,-73.739788
40.596131,-73.740044
40.596695,-73.740506
40.597003,-73.741092
40.597056,-73.741146
40.596784,-73.741244
40.596562,-73.741213
40.755826,-73.926287
40.740775,-73.961644
40.594134,-73.806201
40.740335,-73.85909
40.741371,-73.86012
40.740759,-73.859573
40.741371,-73.86012
40.71489,-73.857697
40.777456,-73.838503
40.777611,-73.837622
40.777598,-73.836582
40.77854,-73.836958
40.775674,-73.837919
40.775807,-73.836897
40.775596,-73.835781
40.772229,-73.931526
40.77224,-73.93162
40.772251,-73.931692
40.772262,-73.931775
40.772268,-73.931854
40.772216,-73.931916
40.77221,-73.931988
40.772199,-73.932082
40.772375,-73.932356
40.772364,-73.932111
40.772309,-73.932006
40.772565,-73.932594
40.61371,-73.822821
40.613394,-73.823056
40.613202,-73.822761
40.613185,-73.822545
40.612979,-73.822556
40.612321,-73.822637
40.613049,-73.821763
40.611914,-73.820877
40.611068,-73.822096
40.609037,-73.821965
40.595569,-73.791815
40.71242,-73.8585
40.712225,-73.858432
40.67067,-73.844252
40.67086,-73.844197
40.670555,-73.84409
40.701403,-73.799545
40.743779,-73.858429
40.595185,-73.7771
40.595295,-73.77711
40.59541,-73.777124
40.59533,-73.776783
40.595113,-73.776755
40.595017,-73.776744
40.594935,-73.776734
40.594838,-73.776723
40.594729,-73.776709
40.683348,-73.792075
40.690665,-73.803743
40.703708,-73.807058
40.692477,-73.794578
40.683544,-73.773758
40.683515,-73.773938
40.770587,-73.893627
40.729896,-73.88513
40.694656,-73.791358
40.694603,-73.791319
,
40.756146,-73.871437
40.583767,-73.832383
40.583295,-73.834065
40.767394,-73.829535
40.599426,-73.823096
40.598215,-73.822437
40.598194,-73.823272
40.590242,-73.814389
40.590993,-73.813861
40.590143,-73.815931
40.729121,-73.895778
,
40.726969,-73.954143
40.726379,-73.94976
40.723705,-73.94197
40.67908,-73.946382
40.657683,-74.000195
40.63239,-74.009753
40.671828,-73.978648
40.641295,-73.965852
40.641295,-73.965852
40.648974,-73.95628
,
40.625132,-74.115572
,
40.680348,-73.926677
40.665553,-73.91788
40.662241,-73.894881
40.667983,-73.898253
40.637102,-73.985743
40.659088,-73.928744
40.642701,-73.930898
40.647725,-73.920774
40.65738,-73.92764
40.634881,-73.897914
40.640998,-74.001254
40.641342,-74.018733
40.621482,-73.987165
40.601192,-73.985574
40.619415,-74.000566
40.622106,-73.925733
40.626755,-74.122946
40.626423,-74.122877
40.626283,-74.122844
40.62614,-74.122815
40.626036,-74.122793
40.62597,-74.122779
40.625899,-74.122764
40.625721,-74.122638
40.62574,-74.122469
40.62386,-74.117278
40.616618,-74.104496
40.501823,-74.229752
40.505034,-74.227353
40.50379,-74.227554
40.506105,-74.226756
40.506699,-74.226582
40.507826,-74.227072
40.507962,-74.226317
40.496631,-74.245277
40.501121,-74.246556
40.500922,-74.247447
40.50073,-74.248312
40.50052,-74.249257
40.502177,-74.254459
40.502868,-74.253592
40.499425,-74.22801
40.496839,-74.234711
40.505611,-74.254278
40.641599,-74.135343
40.641304,-74.135995
,
,
40.63005,-74.088626
40.630405,-74.087736
40.607574,-74.063134
40.578053,-74.149301
40.571111,-74.145441
40.570822,-74.145988
40.570382,-74.14635
40.570892,-74.146891
40.571959,-74.147646
40.567875,-74.161671
40.562072,-74.162286
40.563174,-74.166669
40.643323,-74.109464
40.555519,-74.100701
40.558554,-74.104823
40.557773,-74.109313
40.555168,-74.111648
40.555388,-74.111875
40.556246,-74.112769
40.556353,-74.112877
40.55646,-74.112989
40.556734,-74.113273
40.556816,-74.11336
40.556899,-74.113446
40.555471,-74.111357
40.555834,-74.110202
40.556792,-74.109808
40.553279,-74.10968
40.553364,-74.10977
40.553471,-74.109882
40.553526,-74.109936
40.553581,-74.109993
40.553715,-74.110134
40.553882,-74.110307
40.553992,-74.110422
40.549869,-74.110451
40.551265,-74.11203
40.551408,-74.111789
40.551543,-74.111588
40.551699,-74.111361
40.551982,-74.110959
40.551852,-74.112808
40.552028,-74.112488
40.552149,-74.112269
40.552281,-74.112035
40.552534,-74.111593
40.550764,-74.113807
40.550577,-74.113569
40.550525,-74.113511
40.550476,-74.113457
40.550424,-74.113399
40.550369,-74.113338
40.550311,-74.113277
40.55027,-74.113219
40.550141,-74.113431
40.550212,-74.113561
40.550338,-74.113698
40.550511,-74.113889
40.550099,-74.114219
40.550489,-74.114245
40.550338,-74.114493
40.550233,-74.114669
40.555466,-74.126169
40.552866,-74.121968
40.597973,-74.168585
40.598753,-74.169779
40.599447,-74.171985
40.600648,-74.174674
40.578765,-74.171971
40.59484,-74.172816
40.59441,-74.17594
40.591412,-74.165627
40.592263,-74.168917
40.591389,-74.17892
40.594914,-74.171055
40.59188,-74.17355
40.593847,-74.181304
40.568002,-74.179653
40.565793,-74.174004
40.565054,-74.174423
40.561112,-74.196784
40.596244,-74.181173
40.594263,-74.182093
40.637198,-74.131771
,
,
40.622352,-74.098079
40.627344,-74.09582
40.621279,-74.10053
40.624295,-74.101277
40.623142,-74.100958
40.622158,-74.102628
40.62035,-74.104736
40.637437,-74.076392
40.644388,-74.086328
40.643422,-74.085728
40.56143,-74.110848
40.509997,-74.225421
40.509697,-74.226075
40.510692,-74.226502
40.511757,-74.226948
40.510926,-74.226223
40.512508,-74.227267
40.512617,-74.226153
40.513129,-74.227154
40.513336,-74.226184
40.513483,-74.225483
40.51492,-74.226096
40.514746,-74.226775
40.5145,-74.227738
40.516386,-74.227478
40.516154,-74.228434
40.517777,-74.229231
40.518086,-74.228347
40.51823,-74.227607
40.518835,-74.227156
40.518243,-74.226506
40.517782,-74.226832
40.516552,-74.226799
40.508701,-74.22601
40.508684,-74.226157
40.508667,-74.226298
40.508639,-74.22651
40.508614,-74.226686
40.5086,-74.226794
40.508581,-74.226937
40.508561,-74.227078
40.508547,-74.227185
40.508509,-74.227394
40.508723,-74.227477
40.508879,-74.227539
40.50893,-74.226863
40.509035,-74.226317
40.50906,-74.226144
40.509507,-74.226462
40.509451,-74.226717
40.509421,-74.226858
40.50936,-74.227134
40.509293,-74.227451
40.509372,-74.227767
40.509579,-74.227433
40.50964,-74.227157
40.50967,-74.22702
40.509701,-74.22688
40.509762,-74.226596
40.51006,-74.227068
40.51029,-74.22717
40.510397,-74.227213
40.510526,-74.227271
40.510683,-74.227337
40.510814,-74.227391
40.510918,-74.227434
40.51105,-74.227492
40.511179,-74.227547
40.511283,-74.22759
40.511387,-74.227634
40.511494,-74.227681
40.511599,-74.227724
40.511684,-74.227383
40.511161,-74.227162
40.5109,-74.22705
40.510664,-74.226948
40.510546,-74.226901
40.510469,-74.226868
40.510376,-74.226828
40.510192,-74.226749
40.509874,-74.227974
40.510006,-74.228032
40.510138,-74.22809
40.510294,-74.228155
40.510412,-74.228206
40.510489,-74.228239
40.510579,-74.228278
40.510686,-74.228322
40.510971,-74.228445
40.511259,-74.228565
40.511369,-74.228612
40.511458,-74.228271
40.51132,-74.228213
40.511189,-74.228155
40.511085,-74.228111
40.51098,-74.228068
40.510849,-74.228013
40.51072,-74.227955
40.510616,-74.227912
40.510511,-74.227868
40.510404,-74.227825
40.5103,-74.227778
40.510196,-74.227734
40.510007,-74.227651
40.509642,-74.228861
40.509738,-74.228905
40.50987,-74.228963
40.510026,-74.229028
40.510182,-74.229093
40.510339,-74.229162
40.510495,-74.229228
40.510654,-74.229293
40.51081,-74.229362
40.510967,-74.229427
40.511123,-74.229492
40.511233,-74.229162
40.511105,-74.229107
40.510948,-74.229042
40.510789,-74.228973
40.510655,-74.228915
40.510523,-74.228861
40.510263,-74.228748
40.510002,-74.22864
40.509873,-74.228585
40.509747,-74.228527
40.511928,-74.227848
40.51207,-74.227906
40.512175,-74.227946
40.512306,-74.228
40.512463,-74.228062
40.512616,-74.228124
40.512797,-74.228196
40.512951,-74.228254
40.513058,-74.228301
40.513064,-74.227927
40.512828,-74.227829
40.512323,-74.22763
40.511712,-74.228735
40.511879,-74.228801
40.51203,-74.228862
40.512186,-74.228924
40.512313,-74.228975
40.512494,-74.229047
40.512705,-74.229131
40.512842,-74.229189
40.512925,-74.228844
40.512812,-74.2288
40.512708,-74.228757
40.512604,-74.228717
40.5125,-74.228673
40.512396,-74.228633
40.512294,-74.228594
40.512187,-74.22855
40.512036,-74.228488
40.511883,-74.228427
40.511767,-74.228383
40.511469,-74.229612
40.511608,-74.22967
40.511765,-74.229732
40.51202,-74.229833
40.51225,-74.229928
40.512354,-74.229968
40.512544,-74.230044
40.512706,-74.229735
40.512597,-74.229688
40.512492,-74.229648
40.512361,-74.229594
40.512229,-74.229543
40.512125,-74.229503
40.512023,-74.229459
40.511919,-74.229419
40.511818,-74.22938
40.511716,-74.229336
40.511574,-74.229282
40.511711,-74.230314
40.51158,-74.230263
40.511476,-74.23022
40.511347,-74.230169
40.512068,-74.230481
40.513321,-74.228417
40.513842,-74.228635
40.514393,-74.228863
40.514522,-74.228918
40.514626,-74.228961
40.514731,-74.229005
40.51489,-74.22907
40.515046,-74.229135
40.515104,-74.228779
40.514973,-74.228725
40.514819,-74.22866
40.514635,-74.228587
40.514476,-74.228518
40.514345,-74.228464
40.51424,-74.22842
40.514136,-74.228377
40.514007,-74.228322
40.513876,-74.228268
40.513744,-74.228214
40.513612,-74.228159
40.513407,-74.228072
40.513133,-74.229319
40.513338,-74.229403
40.513547,-74.22949
40.513706,-74.229555
40.513835,-74.229609
40.513942,-74.229653
40.51407,-74.229707
40.514227,-74.229773
40.514383,-74.229838
40.514512,-74.229892
40.514616,-74.229936
40.514723,-74.229979
40.51483,-74.230023
40.514913,-74.229678
40.514809,-74.229634
40.514702,-74.229591
40.514027,-74.229312
40.51335,-74.229029
40.513216,-74.228974
40.512914,-74.23021
40.513043,-74.230265
40.513539,-74.230472
40.51406,-74.230686
40.514192,-74.23074
40.514296,-74.230783
40.514398,-74.230827
40.514557,-74.230892
40.51467,-74.230558
40.514486,-74.230482
40.514278,-74.230399
40.514045,-74.230301
40.513787,-74.230192
40.513603,-74.230116
40.513499,-74.230072
40.513315,-74.229996
40.513052,-74.229887
40.512601,-74.231353
40.512681,-74.231382
40.512736,-74.2314
40.512788,-74.231418
40.512914,-74.231386
40.513021,-74.231423
40.513156,-74.231466
40.513287,-74.231514
40.513367,-74.231539
40.513575,-74.231608
40.513792,-74.231677
40.513902,-74.231714
40.514009,-74.23175
40.514113,-74.231786
40.514214,-74.231851
40.514346,-74.231895
40.514344,-74.231672
40.514479,-74.231467
40.514374,-74.231424
40.514232,-74.231398
40.514075,-74.231351
40.513941,-74.2313
40.513809,-74.231246
40.51365,-74.231184
40.513519,-74.231133
40.513362,-74.231072
40.513151,-74.230992
40.512998,-74.23093
40.51291,-74.230815
40.512778,-74.23076
40.512772,-74.231023
40.512739,-74.231163
40.515159,-74.23015
40.515321,-74.230219
40.515425,-74.230262
40.51553,-74.230306
40.515636,-74.230349
40.515741,-74.230393
40.515845,-74.230436
40.515949,-74.23048
40.516053,-74.230523
40.516163,-74.230571
40.516169,-74.230196
40.515953,-74.230106
40.515744,-74.230019
40.515432,-74.229888
40.51522,-74.229801
40.515163,-74.229776
40.515375,-74.229259
40.51554,-74.229328
40.515644,-74.229371
40.515776,-74.229425
40.516009,-74.229523
40.516245,-74.229621
40.516382,-74.229676
40.51644,-74.229323
40.516251,-74.229244
40.515754,-74.229037
40.515434,-74.228906
40.51464,-74.231986
40.514719,-74.232015
40.514799,-74.23204
40.514889,-74.232033
40.514941,-74.232052
40.514996,-74.232073
40.515076,-74.232099
40.515182,-74.231326
40.515164,-74.230761
40.51501,-74.230696
40.514979,-74.230948
40.514946,-74.231084
40.514905,-74.231253
40.514855,-74.231462
40.514813,-74.23163
40.514772,-74.231803
40.51532,-74.232146
40.515452,-74.232194
40.515608,-74.232248
40.515742,-74.232295
40.515715,-74.232054
40.515749,-74.231918
40.515776,-74.231817
40.515821,-74.231645
40.515898,-74.231339
40.516036,-74.231135
40.515907,-74.231077
40.51575,-74.231011
40.515591,-74.231054
40.515577,-74.231464
40.515499,-74.231773
40.515447,-74.231978
40.516478,-74.23073
40.516605,-74.230799
40.516706,-74.230849
40.51681,-74.230904
40.516912,-74.230954
40.517143,-74.230682
40.517014,-74.230617
40.51686,-74.230537
40.516682,-74.230446
40.516548,-74.230374
40.51667,-74.229817
40.516763,-74.229871
40.516963,-74.229973
40.517169,-74.230078
40.517347,-74.230168
40.517629,-74.230313
40.517832,-74.230418
40.517961,-74.230483
40.518172,-74.230703
40.518227,-74.230617
40.51826,-74.230556
40.518343,-74.230495
40.518461,-74.230427
40.518524,-74.230302
40.518263,-74.23025
40.518137,-74.230185
40.518033,-74.230135
40.517932,-74.23008
40.51783,-74.23003
40.5176,-74.22991
40.517446,-74.229834
40.517293,-74.229754
40.517164,-74.229689
40.51701,-74.22961
40.51686,-74.229533
40.516761,-74.229479
40.516039,-74.232404
40.516165,-74.232505
40.51628,-74.232466
40.516404,-74.232326
40.516519,-74.232169
40.516616,-74.232036
40.516729,-74.231882
40.516841,-74.231835
40.516345,-74.231729
40.516226,-74.232035
40.516138,-74.232228
40.510186,-74.23014
40.626825,-74.07674
40.62663,-74.077839
40.619825,-74.13446
40.598607,-74.160614
40.598839,-74.16198
40.59895,-74.157158
40.603653,-74.158322
40.602335,-74.160256
40.601279,-74.158338
40.605271,-74.157188
40.60751,-74.157737
40.521613,-74.180485
40.521142,-74.181578
40.516773,-74.190032
40.520745,-74.188173
40.520948,-74.188062
40.520868,-74.186659
40.520566,-74.18818
40.522324,-74.187713
40.522709,-74.186801
40.522392,-74.189692
40.522422,-74.189598
40.522444,-74.189534
40.522469,-74.189469
40.522491,-74.189401
40.522516,-74.189336
40.522538,-74.189271
40.522563,-74.189207
40.522588,-74.189139
40.521989,-74.18904
40.521342,-74.188631
40.521295,-74.188761
40.521268,-74.188847
40.521487,-74.188902
40.521633,-74.18901
40.523867,-74.193922
40.521204,-74.197116
40.522552,-74.197382
40.522083,-74.197054
40.521857,-74.197359
40.522805,-74.198286
40.524531,-74.198975
40.611035,-74.088323
40.610862,-74.08824
40.611271,-74.088284
40.611098,-74.087959
40.633912,-74.12894
40.629675,-74.115314
40.61453,-74.074187
40.636563,-74.160472
40.638747,-74.083899
40.574899,-74.098812
40.576822,-74.099733
40.575866,-74.098212
40.576505,-74.098112
40.575565,-74.100443
40.57597,-74.101063
40.576401,-74.10128
40.615099,-74.06885
40.614822,-74.069368
40.614693,-74.06868
40.630768,-74.07119
40.588869,-74.186223
40.590362,-74.060683
40.592266,-74.063407
40.582696,-74.069507
40.611553,-74.110492
40.576189,-74.081193
40.575769,-74.081963
40.575268,-74.078837
40.576634,-74.08038
40.577705,-74.08023
40.578804,-74.078705
40.577635,-74.078826
40.570868,-74.080153
40.574939,-74.083322
40.575681,-74.082106
40.573639,-74.08151
40.573317,-74.085721
40.572253,-74.085068
40.572589,-74.083363
40.571034,-74.088501
40.568633,-74.087994
40.568458,-74.091038
40.567501,-74.089371
40.566268,-74.086918
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
40.638721,-74.089131
40.63668,-74.090721
40.637609,-74.089432
40.637008,-74.089345
40.636752,-74.089525
40.636741,-74.089661
40.636606,-74.090007
40.636447,-74.090457
40.63637,-74.090727
